DocumentID,Text,Label,LabelType,LabelName,DocumentType,LengthCharacters,HasEmoji,cleaned_text,tokens,LabelMapped
200863,Junk.. absolute junk. It stopped working after two days. Picture quality sucks,1,StarRating,1 Star,Review,78,0,junk absolute junk it stopped working after two days picture quality sucks,"['junk', 'absolute', 'junk', 'stopped', 'working', 'two', 'days', 'picture', 'quality', 'sucks']",-1
218773,Louis Saha could become the 8th player to score for 6 different PL teams this weekend. Can you name the 7 who\u2019ve already done it? #Quizzage,0,Sentiment,Neutral,Tweet,144,0,louis saha could become the th player to score for different pl teams this weekend can you name the whouve already done it quizzage,"['louis', 'saha', 'could', 'become', 'th', 'player', 'score', 'different', 'pl', 'teams', 'weekend', 'name', 'whouve', 'already', 'done', 'quizzage']",0
234730,"Its fire how in #StraightOuttaCompton they show Ice cube working on "" friday"" the movie b4 it ever existed in real life",0,Sentiment,Neutral,Tweet,119,0,its fire how in straightouttacompton they show ice cube working on friday the movie b it ever existed in real life,"['fire', 'straightouttacompton', 'show', 'ice', 'cube', 'working', 'friday', 'movie', 'b', 'ever', 'existed', 'real', 'life']",0
95831,"I'm 5 months postpartum, so I purchased this to hide my still bulgy belly. It sits above my belly button when on, but doesn't compress as much as I would have liked. The material is a bit flimsy in comparison to other suits I've purchased in the past, but should work well for this season.",3,StarRating,3 Stars,Review,289,0,im months postpartum so i purchased this to hide my still bulgy belly it sits above my belly button when on but doesnt compress as much as i would have liked the material is a bit flimsy in comparison to other suits ive purchased in the past but should work well for this season,"['im', 'months', 'postpartum', 'purchased', 'hide', 'still', 'bulgy', 'belly', 'sits', 'belly', 'button', 'doesnt', 'compress', 'much', 'would', 'liked', 'material', 'bit', 'flimsy', 'comparison', 'suits', 'ive', 'purchased', 'past', 'work', 'well', 'season']",0
135683,"Batteries work so far, I cant write about longevity as I just put them in my watch.",4,StarRating,4 Stars,Review,83,0,batteries work so far i cant write about longevity as i just put them in my watch,"['batteries', 'work', 'far', 'cant', 'write', 'longevity', 'put', 'watch']",1
214838,Happy #Monday! Start your week off right with a #DeltaView on the World Bank\u2019s lowered growth forecast for #China: http://t.co/sXQI2Klm,1,Sentiment,Positive,Tweet,140,0,happy monday start your week off right with a deltaview on the world bankus lowered growth forecast for china httptcosxqiklm,"['happy', 'monday', 'start', 'week', 'right', 'deltaview', 'world', 'bankus', 'lowered', 'growth', 'forecast', 'china', 'httptcosxqiklm']",1
116090,Rips easily when you try to take it off ur shoe,3,StarRating,3 Stars,Review,47,0,rips easily when you try to take it off ur shoe,"['rips', 'easily', 'try', 'take', 'ur', 'shoe']",0
86590,"Nice flowers. Not super great quality, but worth the price. Note: these vines have a rotten smell that you’ll need to air out",3,StarRating,3 Stars,Review,125,0,nice flowers not super great quality but worth the price note these vines have a rotten smell that youll need to air out,"['nice', 'flowers', 'super', 'great', 'quality', 'worth', 'price', 'note', 'vines', 'rotten', 'smell', 'youll', 'need', 'air']",0
120883,Nice design with plenty of room for large toilet paper rolls. Like that it has 4 feet so it’s less tippy. Only issue is the shipping package had too much room in it. It slid around in the box and bent all the feet. I straightened it out and it looks good now,4,StarRating,4 Stars,Review,258,0,nice design with plenty of room for large toilet paper rolls like that it has feet so its less tippy only issue is the shipping package had too much room in it it slid around in the box and bent all the feet i straightened it out and it looks good now,"['nice', 'design', 'plenty', 'room', 'large', 'toilet', 'paper', 'rolls', 'like', 'feet', 'less', 'tippy', 'issue', 'shipping', 'package', 'much', 'room', 'slid', 'around', 'box', 'bent', 'feet', 'straightened', 'looks', 'good']",1
72862,The strap broke as soon as I tried to put it on. Also the sequins are super scratchy. No thanks.,2,StarRating,2 Stars,Review,96,0,the strap broke as soon as i tried to put it on also the sequins are super scratchy no thanks,"['strap', 'broke', 'soon', 'tried', 'put', 'also', 'sequins', 'super', 'scratchy', 'thanks']",-1
223155,Jamming out to Disney songs with my roommate = a great way to start a Friday @val_erieeee,1,Sentiment,Positive,Tweet,89,0,jamming out to disney songs with my roommate a great way to start a friday val_erieeee,"['jamming', 'disney', 'songs', 'roommate', 'great', 'way', 'start', 'friday', 'val_erieeee']",1
231781,@arunvipra @mediacrooks @_sabanaqvi is wrong: Dr APJ the ex-President passed on July 27; Yakub the terrorist was hanged till death on Jul 30,-1,Sentiment,Negative,Tweet,140,0,arunvipra mediacrooks _sabanaqvi is wrong dr apj the expresident passed on july yakub the terrorist was hanged till death on jul,"['arunvipra', 'mediacrooks', '_sabanaqvi', 'wrong', 'dr', 'apj', 'expresident', 'passed', 'july', 'yakub', 'terrorist', 'hanged', 'till', 'death', 'jul']",-1
135908,Same product you can purchase for the same price at Sephora,4,StarRating,4 Stars,Review,59,0,same product you can purchase for the same price at sephora,"['product', 'purchase', 'price', 'sephora']",1
237994,Worked long and hard tonight ahead of an intense all-day coaching session coming up this Saturday with Rik Johnson and David Wright!,1,Sentiment,Positive,Tweet,132,0,worked long and hard tonight ahead of an intense allday coaching session coming up this saturday with rik johnson and david wright,"['worked', 'long', 'hard', 'tonight', 'ahead', 'intense', 'allday', 'coaching', 'session', 'coming', 'saturday', 'rik', 'johnson', 'david', 'wright']",1
192050,it works well and looks so real! it can be real or a prop!,5,StarRating,5 Stars,Review,58,0,it works well and looks so real it can be real or a prop,"['works', 'well', 'looks', 'real', 'real', 'prop']",1
136653,"I like the emphasis on consent that is often absent in shifter works . The characters were likeable and the plotting well-paced. I'm hoping to read more in this series soon, though I do wish it was KU.",4,StarRating,4 Stars,Review,201,0,i like the emphasis on consent that is often absent in shifter works the characters were likeable and the plotting wellpaced im hoping to read more in this series soon though i do wish it was ku,"['like', 'emphasis', 'consent', 'often', 'absent', 'shifter', 'works', 'characters', 'likeable', 'plotting', 'wellpaced', 'im', 'hoping', 'read', 'series', 'soon', 'though', 'wish', 'ku']",1
197289,So simple to use. You get fast results. Doesn't hurt my child at all.,5,StarRating,5 Stars,Review,69,0,so simple to use you get fast results doesnt hurt my child at all,"['simple', 'use', 'get', 'fast', 'results', 'doesnt', 'hurt', 'child']",1
212232,Im embracing the oversized sun glass look with my new glasses. They are too awesome not to. I feel like Jackie O:),1,Sentiment,Positive,Tweet,114,0,im embracing the oversized sun glass look with my new glasses they are too awesome not to i feel like jackie o,"['im', 'embracing', 'oversized', 'sun', 'glass', 'look', 'new', 'glasses', 'awesome', 'feel', 'like', 'jackie']",1
150399,I love the case so much. it's elegant and protective. i've been using it for several months and its clear color doesn't turn to be yellow color like other brands. recommended.,4,StarRating,4 Stars,Review,175,0,i love the case so much its elegant and protective ive been using it for several months and its clear color doesnt turn to be yellow color like other brands recommended,"['love', 'case', 'much', 'elegant', 'protective', 'ive', 'using', 'several', 'months', 'clear', 'color', 'doesnt', 'turn', 'yellow', 'color', 'like', 'brands', 'recommended']",1
7869,Never received these flashlights,1,StarRating,1 Star,Review,32,0,never received these flashlights,"['never', 'received', 'flashlights']",-1
117453,Glove liner fingers/and tips stick too much every time you pull the glove off.,3,StarRating,3 Stars,Review,78,0,glove liner fingersand tips stick too much every time you pull the glove off,"['glove', 'liner', 'fingersand', 'tips', 'stick', 'much', 'every', 'time', 'pull', 'glove']",0
73044,The Killing type. While this was a twisty short story about two sisters and the man they (love ha!?) One sister thinks her husband is trying to kill her but the other sister tells the police she is making it up. Then the second sister wounds up with him..did not really get into the story all that much. It's a good premise. And I like short stories. But there was to much put in to justify being so short. Twist after twist after twist in a story that takes under an hour to read. It was to much for me. Also I did not like either sister nor could I get a grasp on who they really were. Actually I liked nobody in this story except for the sisters sweet mom. There was not alot of meat to this story as it ends rather quickly. Not that it is bad or not well written. But I read so many mysteries and I really do need to feel like I know my characters and what their motivations are. There was no character development but I guess there could not be much as the story was so short..just so much to cram in with such a short book. And the sisters left a bad taste in my mouth. Truth be told I could not stand either one of them. I do like dark and intense stories and think I'd maybe have liked this more if it was full length.,2,StarRating,2 Stars,Review,1226,0,the killing type while this was a twisty short story about two sisters and the man they love ha one sister thinks her husband is trying to kill her but the other sister tells the police she is making it up then the second sister wounds up with himdid not really get into the story all that much its a good premise and i like short stories but there was to much put in to justify being so short twist after twist after twist in a story that takes under an hour to read it was to much for me also i did not like either sister nor could i get a grasp on who they really were actually i liked nobody in this story except for the sisters sweet mom there was not alot of meat to this story as it ends rather quickly not that it is bad or not well written but i read so many mysteries and i really do need to feel like i know my characters and what their motivations are there was no character development but i guess there could not be much as the story was so shortjust so much to cram in with such a short book and the sisters left a bad taste in my mouth truth be told i could not stand either one of them i do like dark and intense stories and think id maybe have liked this more if it was full length,"['killing', 'type', 'twisty', 'short', 'story', 'two', 'sisters', 'man', 'love', 'ha', 'one', 'sister', 'thinks', 'husband', 'trying', 'kill', 'sister', 'tells', 'police', 'making', 'second', 'sister', 'wounds', 'himdid', 'really', 'get', 'story', 'much', 'good', 'premise', 'like', 'short', 'stories', 'much', 'put', 'justify', 'short', 'twist', 'twist', 'twist', 'story', 'takes', 'hour', 'read', 'much', 'also', 'like', 'either', 'sister', 'could', 'get', 'grasp', 'really', 'actually', 'liked', 'nobody', 'story', 'except', 'sisters', 'sweet', 'mom', 'alot', 'meat', 'story', 'ends', 'rather', 'quickly', 'bad', 'well', 'written', 'read', 'many', 'mysteries', 'really', 'need', 'feel', 'like', 'know', 'characters', 'motivations', 'character', 'development', 'guess', 'could', 'much', 'story', 'shortjust', 'much', 'cram', 'short', 'book', 'sisters', 'left', 'bad', 'taste', 'mouth', 'truth', 'told', 'could', 'stand', 'either', 'one', 'like', 'dark', 'intense', 'stories', 'think', 'id', 'maybe', 'liked', 'full', 'length']",-1
